Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win UNC,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover UNC,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win UNC,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover UNC,BS Outcome - New BS DUKE,BS Outcome - New BS UNC,Ball Start,Circle Entry,From Zone DUKE,From Zone UNC,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type UNC,To Zone DUKE,To Zone UNC,Ungrouped,Notes,Flags
Duke vs UNC,583.4557888888888,1.0,Start,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1894.0058,1.0,Start,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3210.8993666666665,1.0,Start,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,4207.168522222222,1.0,Start,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,581.5645924726664,2.0,QUARTER START,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,1892.0589668516661,2.0,QUARTER START,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,3208.6621329216664,2.0,QUARTER START,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,5741.888348839335,2.0,QUARTER START,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UNC,594.1483333333333,0.0,Labels,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid UNC,", ",,
Duke vs UNC,614.8470943639985,0.0,Labels,2,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,619.2121742009967,0.0,Labels,3,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,625.9257333333334,0.0,Labels,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 UNC,", ",,
Duke vs UNC,630.0978771409998,0.0,Labels,5, ,,,,,,,,,,,,,,,Right,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,635.3126047529971,0.0,Labels,6,,,,,,,,,,,,,,,,,,From A25 UNC,,CE UNC,ACE-0 UNC,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,638.5977772679984,0.0,Labels,7,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,642.4985492839992,0.0,Labels,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,660.0983967989993,0.0,Labels,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,673.3101805099981,0.0,Labels,10,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,675.8893333333333,0.0,Labels,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,679.8990800520014,0.0,Labels,12,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,688.5988294979977,0.0,Labels,13,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,692.2994764289981,0.0,Labels,14,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,695.1603444444445,0.0,Labels,15, ,,,,,,,,,,,,,,,Middle,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,695.5988970989993,0.0,Labels,16,,,,,,,,,,,,,,,,,,From A25 UNC,,"Shot UNC, CE UNC, Chance UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,703.5987173679958,0.0,Labels,17,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,LC UNC,,,,,
Duke vs UNC,717.9989213029983,0.0,Labels,18,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,724.7995391409981,0.0,Labels,19,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,727.699588081996,0.0,Labels,20,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,729.3991083149986,0.0,Labels,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,731.3990044399984,0.0,Labels,22,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,733.4505940349994,0.0,Labels,23,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,741.7696111111111,0.0,Labels,24,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,741.7696111111111,0.0,Labels,25,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,748.4993444710008,0.0,Labels,26,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,753.3508444444444,0.0,Labels,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,755.6963865979957,0.0,Labels,28,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,763.9991000309974,0.0,Labels,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 UNC,", ",,
Duke vs UNC,775.3123777777778,0.0,Labels,30,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,775.3123777777778,0.0,Labels,31,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,To D25 DUKE,,,,
Duke vs UNC,780.4884666429998,0.0,Labels,32,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,783.7992913039989,0.0,Labels,33,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,791.7967321289987,0.0,Labels,34,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,792.6996483589986,0.0,Labels,35, ,,,,,,,,,,,,,,,Right,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,794.1436,0.0,Labels,36,,,,,,,,,,,,,,,,,From A25 DUKE,,,"Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,To Circle DUKE,,,,
Duke vs UNC,795.6898723370017,0.0,Labels,37,,,,,,,,,,,,,,,,,From A25 DUKE,,,"PC Win DUKE, CE DUKE",,,,,,,,,,,To Circle DUKE,,,,
Duke vs UNC,852.7999717620003,0.0,Labels,38,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs UNC,864.0986826219988,0.0,Labels,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,,", ",,
Duke vs UNC,870.6095475720011,0.0,Labels,40,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,874.6777777777778,0.0,Labels,41,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,874.6777777777778,0.0,Labels,42,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,877.3981599879992,0.0,Labels,43,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,880.6004027639988,0.0,Labels,44,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,883.3999457370003,0.0,Labels,45, ,,,,,,,,,,,,,,,Right,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,887.2985025960003,0.0,Labels,46,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,933.6001,0.0,Labels,47,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs UNC,940.4982715409974,0.0,Labels,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UNC,960.1180333333333,0.0,Labels,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,965.5805333333333,0.0,Labels,50,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,965.5805333333333,0.0,Labels,51,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,969.7991453429997,0.0,Labels,52, ,,,,,,,,,,,,,,,Left,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,971.7989653239991,0.0,Labels,53,,,,,,,,,,,,,,,,,,From A25 UNC,,CE UNC,ACE-0 UNC,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,972.8987421469981,0.0,Labels,54,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,973.6989606719956,0.0,Labels,55,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,To D25 DUKE,,,,
Duke vs UNC,975.8986666666667,0.0,Labels,56,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,975.8986666666667,0.0,Labels,57,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,976.9491888888889,0.0,Labels,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,980.0375,0.0,Labels,59, ,,,,,,,,,,,,,,,Middle,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,980.0375,0.0,Labels,60,,,,,,,,,,,,,,,,,,From A25 UNC,,"Shot UNC, CE UNC, Chance UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,990.099002687999,0.0,Labels,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 UNC,", ",,
Duke vs UNC,994.6659,0.0,Labels,62, ,,,,,,,,,,,,,,,Right,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,995.5959666666666,0.0,Labels,63,,,,,,,,,,,,,,,,,,From A25 UNC,,Circle Pass UNC,,,,,,,,,,,,,,,
Duke vs UNC,1000.899582207998,0.0,Labels,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC UNC,,,", ",,
Duke vs UNC,1011.1996070600005,0.0,Labels,65,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1025.5984570080002,0.0,Labels,66,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1029.7359497179987,0.0,Labels,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,1029.8001978589982,0.0,Labels,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,1037.8343,0.0,Labels,69,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1037.8343,0.0,Labels,70,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1037.8343,0.0,Labels,71,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,1041.7021777777777,0.0,Labels,72,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1041.7021777777777,0.0,Labels,73,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1045.8712666666668,0.0,Labels,74,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1046.0982889949994,0.0,Labels,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,1050.9491282999982,0.0,Labels,76,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1055.3833650369986,0.0,Labels,77, ,,,,,,,,,,,,,,,Right,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1057.0353222222222,0.0,Labels,78,,,,,,,,,,,,,,,,,,From A25 UNC,,"Shot UNC, CE UNC, Chance UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,1064.6495777777777,0.0,Labels,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,1078.2477514469958,0.0,Labels,80,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1083.4989975029973,0.0,Labels,81, ,,,,,,,,,,,,,,,Right,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1087.2960492869981,0.0,Labels,82,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,1129.1936333333333,0.0,Labels,83,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs UNC,1140.0349435329979,0.0,Labels,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UNC,1148.899876639999,0.0,Labels,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,1152.6987297439969,0.0,Labels,86,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1161.797764660999,0.0,Labels,87,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,1163.3986952529988,0.0,Labels,88,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1165.8250734049993,0.0,Labels,89,,,,,,,,,,,,,,,,,,From A25 UNC,,"Shot UNC, CE UNC, Chance UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,1165.922088888889,0.0,Labels,90, ,,,,,,,,,,,,,,,Right,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1169.0985336279982,0.0,Labels,91,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1178.0981177629967,0.0,Labels,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,1186.5224806690012,0.0,Labels,93,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1191.915,0.0,Labels,94,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1191.915,0.0,Labels,95,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1203.1383888888888,0.0,Labels,96,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1203.1383888888888,0.0,Labels,97,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,1207.3641777777777,0.0,Labels,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,,", ",,
Duke vs UNC,1211.3724,0.0,Labels,99,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1211.8981635629993,0.0,Labels,100,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1216.7791,0.0,Labels,101,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1216.7791,0.0,Labels,102,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,1218.699487753999,0.0,Labels,103,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,1222.3997489440003,0.0,Labels,104, ,,,,,,,,,,,,,,,Left,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1226.301888888889,0.0,Labels,105,,,,,,,,,,,,,,,,,From A25 DUKE,,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke vs UNC,1229.5083777777777,0.0,Labels,106,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1229.5083777777777,0.0,Labels,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 UNC,", ",,
Duke vs UNC,1236.7166,0.0,Labels,108,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1236.9893444444444,0.0,Labels,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
Duke vs UNC,1247.499036785,0.0,Labels,110,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,1258.2985661749976,0.0,Labels,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
Duke vs UNC,1261.1490244279983,0.0,Labels,112,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,1266.2996878899992,0.0,Labels,113,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,1268.8012291449957,0.0,Labels,114,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1270.3905331959968,0.0,Labels,115,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,To D25 UNC,,,
Duke vs UNC,1273.5989353449995,0.0,Labels,116,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1277.6196771959978,0.0,Labels,117,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,1291.3999242349976,0.0,Labels,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,1295.499450761001,0.0,Labels,119,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1296.299326823998,0.0,Labels,120,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1297.1990886179956,0.0,Labels,121,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,To D25 DUKE,,,,
Duke vs UNC,1301.0989857549962,0.0,Labels,122,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1304.9991349729955,0.0,Labels,123,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1309.0992304800004,0.0,Labels,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid UNC,", ",,
Duke vs UNC,1312.6981492369962,0.0,Labels,125,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To D25 UNC,,,
Duke vs UNC,1316.597602882999,0.0,Labels,126,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1326.2987352819976,0.0,Labels,127,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,1329.8993122149996,0.0,Labels,128,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1340.7980645379998,0.0,Labels,129, ,,,,,,,,,,,,,,,Left,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1343.7986599419992,0.0,Labels,130,,,,,,,,,,,,,,,,,,From A25 UNC,,CE UNC,ACE-0 UNC,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,1346.3984138530002,0.0,Labels,131,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1347.2985432389976,0.0,Labels,132,,,,,,,,,,,,,,,,,,From A25 UNC,,,,,,,,,,,,,To D25 DUKE,,,,
Duke vs UNC,1351.496555851998,0.0,Labels,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,1362.797768899997,0.0,Labels,134,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1366.9959244899987,0.0,Labels,135,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,1370.3986166929972,0.0,Labels,136,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,1373.7987924179977,0.0,Labels,137, ,,,,,,,,,,,,,,,Right,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1375.0384222222222,0.0,Labels,138,,,,,,,,,,,,,,,,,From A25 DUKE,,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke vs UNC,1382.8478444444445,0.0,Labels,139,,,,,,BW D25 UNC,BL A25 DUKE,,,,,,,,,,From A25 DUKE,,,,"End Line, Turnover",,,,,,,,,,,,,,
Duke vs UNC,1382.8478444444445,0.0,Labels,140,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1382.998158889,0.0,Labels,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 UNC,", ",,
Duke vs UNC,1390.902188888889,0.0,Labels,142,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1390.902188888889,0.0,Labels,143,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,1401.4926953329996,0.0,Labels,144,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,1404.204995622995,0.0,Labels,145,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1409.599121190998,0.0,Labels,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 UNC,", ",,
Duke vs UNC,1429.3981763109985,0.0,Labels,147,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1433.3000043109976,0.0,Labels,148,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,1435.4776995090015,0.0,Labels,149,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,To A25 UNC,,,
Duke vs UNC,1437.5949746929987,0.0,Labels,150, ,,,,,,,,,,,,,,,Left,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1438.6198444444444,0.0,Labels,151,,,,,,,,,,,,,,,,,,From A25 UNC,,Circle Pass UNC,,,,,,,,,,,,,,,
Duke vs UNC,1445.2998429680003,0.0,Labels,152,,,,,,,,,,,,,,,,,,From A25 UNC,,"PC Win UNC, CE UNC",,,,,,,,,,,To Circle UNC,,,,
Duke vs UNC,1500.3309666666667,0.0,Labels,153,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
Duke vs UNC,1506.4829929409996,0.0,Labels,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
Duke vs UNC,1510.798624022999,0.0,Labels,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 DUKE,,", ",,
Duke vs UNC,1516.8988452979975,0.0,Labels,156,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1518.3958181429987,0.0,Labels,157,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,,
Duke vs UNC,1519.9985687160015,0.0,Labels,158,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,,
Duke vs UNC,1525.3583333333333,0.0,Labels,159,,,,,,,,,,,,,,,,,From A25 DUKE,,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke vs UNC,1528.2540555555556,0.0,Labels,160,,,,,,,,,,,,,,,,,From A25 DUKE,,,Circle Pass DUKE,,,,,,,,,,,,,,,
Duke vs UNC,1532.0979041209973,0.0,Labels,161,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1538.7202666666667,0.0,Labels,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,,", ",,
Duke vs UNC,1549.0992344950002,0.0,Labels,163,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1550.598480810997,0.0,Labels,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 UNC,", ",,
Duke vs UNC,1559.574283699997,0.0,Labels,165,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,To DMid UNC,,,
Duke vs UNC,1565.495693865,0.0,Labels,166,,,,,,,,,,,,,,,,,,From DMid UNC,,,,,,,,,,,,,,To D25 UNC,,,
Duke vs UNC,1571.7358111111112,0.0,Labels,167,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1571.7358111111112,0.0,Labels,168,,,,,,,,,,,,,,,,,,From D25 UNC,,,,,,,,,,,,,To DMid DUKE,,,,
Duke vs UNC,1576.0143777777778,0.0,Labels,169,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,,
Duke vs UNC,1576.0143777777778,0.0,Labels,170,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,To AMid UNC,,,
Duke vs UNC,1583.7986624200003,0.0,Labels,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid UNC,", ",,
Duke vs UNC,1589.299161816,0.0,Labels,172,,,,,,,,,,,,,,,,,,From AMid UNC,,,,,,,,,,,,,,,,,
Duke vs UNC,1593.4992204950004,0.0,Labels,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,,", ",,
Duke vs UNC,1600.8376444444445,0.0,Labels,174,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,,
