Timeline,Start time,Duration,Row,Instance number,25 Build Up,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win UofL,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover UofL,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win UofL,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover UofL,BS Outcome - New BS DUKE,BS Outcome - New BS UofL,Ball Start,Circle Entry,From Zone DUKE,From Zone UofL,Goal Type,Outcome +,Outcome -,Outcome Neutral,Set Piece,Start Type DUKE,Start Type UofL,To Zone DUKE,To Zone UofL,Ungrouped,Notes,Flags
Duke v UofL,67.00661814199916,1.0,Start,1,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 UofL, Out of Conf, Home Game, Q0, Regular Season, DUKE 0 - 0  UofL",,
Duke v UofL,1257.8994568869875,1.0,Start,2,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 UofL, Out of Conf, Home Game, Q1, Regular Season, DUKE 0 - 0  UofL",,
Duke v UofL,3086.999491951998,1.0,Start,3,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 UofL, Out of Conf, Home Game, Q2, Regular Season, DUKE 0 - 0  UofL",,
Duke v UofL,4726.499148695003,1.0,Start,4,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 UofL, Out of Conf, Home Game, Q3, Regular Season, DUKE 1 - 0  UofL",,
Duke v UofL,74.99957822498828,26.698462751000648,UofL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,106.09828126698902,2.7016099590013454,UofL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,134.19859439299023,4.1991157079934,UofL,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,152.89532757798705,32.4029832080046,UofL,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,206.83910753698171,3.859008666009089,UofL,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,213.76693674399496,16.831689041999056,UofL,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,238.39853582799253,16.19779044499083,UofL,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,259.49744552199644,40.09273225578136,UofL,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,380.9991300679861,30.39742837600562,UofL,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,418.59955023399135,29.200241708996998,UofL,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,463.79764652699,49.036930207996306,UofL,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,516.3985027759815,29.40308516600919,UofL,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,565.6808555555556,29.918329878438612,UofL,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,609.0993440169907,81.59866636800359,UofL,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,712.6997608849993,34.09835587599639,UofL,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,771.7371158859982,34.4600345830022,UofL,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,811.8989040939884,11.598437375000799,UofL,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,850.4174444444444,10.082262274556115,UofL,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,876.5967541769863,7.103157334000571,UofL,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,887.6971246779851,48.801747000009414,UofL,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,967.8972293439903,4.00189300000352,UofL,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1044.6968925659917,39.51175187845274,UofL,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1089.7995786799875,7.547895957992296,UofL,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1299.6992472199966,59.794823666992215,UofL,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1372.3970164280036,14.199254873976315,UofL,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1406.2984511359887,18.899387833006585,UofL,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1451.8754270519864,11.92141829300499,UofL,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1475.500312468995,76.37448183198899,UofL,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1593.298959134994,44.68456012499905,UofL,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1653.5037964689996,77.29452864699488,UofL,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1763.598705659004,74.73409345798768,UofL,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1872.9991169909913,28.597503417005555,UofL,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1933.094368451001,5.005186540983914,UofL,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1948.0803069020021,7.1638469159915985,UofL,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,1970.20244552599,8.196268250993398,UofL,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2136.198887752998,11.388706040989291,UofL,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2156.7281468360006,12.170036290995995,UofL,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2176.920188084994,9.976792917002513,UofL,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2200.6196290019866,22.979516584000976,UofL,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2238.8166297509956,13.180565501003002,UofL,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2259.4982668359967,2.1994407089982815,UofL,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2287.3061348779866,103.19260772001644,UofL,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,2413.0997552240005,40.79794633298161,UofL,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3087.076609326982,4.422102291012834,UofL,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3098.798208619989,18.001448040995,UofL,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3144.199760087997,27.093379706990163,UofL,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3221.2976672739887,10.399107206995268,UofL,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3252.0974925649934,46.302101495996794,UofL,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3315.0609666666664,20.73534778432395,UofL,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3429.2994777030017,14.298775123982978,UofL,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3494.800243909994,7.397802292998222,UofL,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3505.300051410993,57.99839322000025,UofL,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3591.1975725479947,11.395594118671852,UofL,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3642.699760266997,23.496049166984903,UofL,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,3684.246571349991,32.25842865000914,UofL,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4164.999749581989,46.796789083005024,UofL,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4243.799364623992,20.21420970799045,UofL,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4280.199826373985,14.680662209009824,UofL,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4315.7829589989815,14.416541125002368,UofL,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4357.798504747982,3.299210585014407,UofL,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4374.898387873984,55.95149291700454,UofL,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4441.599559747993,29.198985252000966,UofL,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4488.497385791001,17.700415374984914,UofL,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4554.398234374992,14.999016206988927,UofL,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4726.365317195981,7.428160875020694,UofL,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4742.799556695991,4.327568332992087,UofL,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4786.598887820989,24.200735250002253,UofL,67,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4867.497295987996,25.300718000004053,UofL,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4918.454255555555,10.54362949343249,UofL,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4933.3685444444445,40.529751702555586,UofL,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,4989.000543105003,7.197535833990514,UofL,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5008.242932937981,5.056572293008685,UofL,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5016.777330229989,5.019138124006531,UofL,73,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5032.399281926995,5.69750225099142,UofL,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5056.326394729981,9.651485458013667,UofL,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5083.351139811998,27.397343541994815,UofL,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5133.39980050399,20.765851497993026,UofL,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5166.572958419987,27.325529914998697,UofL,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5199.256173418989,21.397485376008262,UofL,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5236.758993003992,31.338837059997786,UofL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5271.812340230986,10.174362209007995,UofL,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5299.098589718986,21.896771130015622,UofL,82,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5334.797433431994,104.09991587999684,UofL,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5459.199408312983,4.497425124001893,UofL,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5479.898552186998,30.95462559077987,UofL,85,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5568.8996156979965,10.399671624993971,UofL,86,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5583.852702447985,14.646631749988956,UofL,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5618.899168240015,24.29905512397727,UofL,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5649.304057907017,13.494177957958527,UofL,89,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,5663.6932,109.37044651299766,UofL,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke v UofL,312.09877751799013,11.589522482009897,PC Win UofL,1,,,,,,,,,,,,,,,,,"CE UofL, PC Win UofL",,,,,,To Circle DUKE,,"DUKE 11v11 UofL, Out of Conf, Home Game, Q1, Regular Season, DUKE 0 - 0  UofL",,
Duke v UofL,611.1976787599876,10.90254316701396,PC Win UofL,2,,,,,,,,,,,,,,,From A25 UofL,,"CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q1, BW3 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,1486.1989253869942,10.201275583015331,PC Win UofL,3,,,,,,,,,,,,,,,From A25 UofL,,"CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,1666.0954902179988,10.20447254200758,PC Win UofL,4,,,,,,,,,,,,,,,From A25 UofL,,"CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW3 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,2296.2973076279864,10.303185166008006,PC Win UofL,5,,,,,,,,,,,,,,,From A25 UofL,,"CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,3690.4972047259944,10.403692249007236,PC Win UofL,6,,,,,,,,,,,,,,,From A25 UofL,,"CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q3, BW3 UofL, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,4093.4975246979975,10.30307824999909,PC Win UofL,7,,,,,,,,,,,,,,,,,PC Win UofL,,,,,,To Circle DUKE,,"Home Game, DUKE 1 - 0  UofL, Q3, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,5654.6932,10.0,PC Win UofL,8,,,,,,,,,,,,,,,From A25 UofL,,"CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q4, BW4 UofL, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, Regular Season, Out of Conf",,
Duke v UofL,363.758252401995,12.542735916995696,PC UofL,1,,,,,,,,,,,,,,,,,,,Long Corner,PC,,,,,"Home Game, DUKE 0 - 0  UofL, Q1, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,658.379985718994,13.020046125004797,PC UofL,2,,,,,,,,,,,,,,,,,,,Long Corner,PC,,,,,"Home Game, DUKE 0 - 0  UofL, Q1, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,1542.4951650509972,9.379629249986692,PC UofL,3,,,,,,,,,,,,,,,,,,"End Line, Turnover",,PC,,,,,"Home Game, DUKE 0 - 0  UofL, Q2, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,1716.391,14.407325115994354,PC UofL,4,,,,,,,,,,,,,,,,,,"Turnover, Interception",,PC,,,,,"Home Game, DUKE 0 - 0  UofL, Q2, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,2360.896755580994,14.904241458006709,PC UofL,5,,,,,,,,,,,,,,,,,,,Long Corner,PC,,,,,"Home Game, DUKE 0 - 0  UofL, Q2, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,4085.376279616003,18.42432333199349,PC UofL,6,,,,,,,,,,,,,,,,,"PC Win UofL, PC Win UofL",,,PC,,,To Circle DUKE,,"Home Game, DUKE 1 - 0  UofL, Q3, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,4132.399931623991,15.69598958300503,PC UofL,7,,,,,,,,,,,,,,,,,,"Duel Lost, Turnover",,PC,,,,,"Q3, DUKE 1 - 0  UofL, Home Game, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,5725.616,8.684830859997419,PC UofL,8,,,,,,,,,,,,,,,,PC,Goal UofL,,,PC,,,To Circle DUKE,,"Home Game, DUKE 1 - 0  UofL, Q4, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,5717.9949059009905,16.305924959006916,Goal UofL,1,,,,,,,,,,,,,,,,PC,Goal UofL,,,,,,To Circle DUKE,,"Home Game, DUKE 1 - 0  UofL, Q4, DUKE 11v11 UofL, PC, Regular Season, Out of Conf",,
Duke v UofL,176.1970461610037,8.0,Chance UofL,1,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL",,,,,,To Circle UofL,,"Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start D25 UofL, BS1 UofL, Regular Season, Out of Conf",,
Duke v UofL,563.0986143499861,8.0,Chance UofL,2,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL, CE UofL",,,,,,To Circle UofL,,"Home Game, Q1, BW4 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, Regular Season, Out of Conf",,
Duke v UofL,564.9904054339927,8.0,Chance UofL,3,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL",,,,,,To Circle UofL,,"Home Game, DUKE 0 - 0  UofL, BW4 UofL, Q1, DUKE 11v11 UofL, Start A25 UofL, Regular Season, Out of Conf",,
Duke v UofL,1480.7165389270024,8.0,Chance UofL,4,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,1484.2961176769923,8.0,Chance UofL,5,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,2296.597742459984,8.0,Chance UofL,6,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,3656.3982551419786,8.0,Chance UofL,7,,,,,,,,,,,,,,,From A25 UofL,,"Chance UofL, CE UofL, Shot UofL",,,,,,To Circle UofL,,"Home Game, Q3, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start D25 UofL, BS1 UofL, Regular Season, Out of Conf",,
Duke v UofL,161.39718607799202,23.901124707999628,CE UofL,1,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From AMid UofL, From A25 UofL",,"CE UofL, Chance UofL, CE UofL, Shot UofL","End Line, Turnover",,,,,To Circle UofL,,"Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start D25 UofL, BS1 UofL, Regular Season, Out of Conf",,
Duke v UofL,233.59893864798758,20.99738762499578,CE UofL,2,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Duel Lost, Turnover",,,,,To Circle UofL,,"Home Game, DUKE 0 - 0  UofL, BW2 UofL, Q1, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,258.6974766469898,30.703020001013556,CE UofL,3,,,,,,,,,,,,,Middle,,"From AMid UofL, From A25 UofL",,"PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, BS4 UofL, Regular Season, Out of Conf",,
Duke v UofL,424.83454660900287,22.96524533398548,CE UofL,4,,,,,,TOW D25 DUKE,,,TO A25 UofL,,,,Right,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Foul Against, Turnover",,,,,To Circle UofL,,"Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, BS4 UofL, Regular Season, Out of Conf",,
Duke v UofL,549.6808555555556,31.319631711451734,CE UofL,5,,,,,,,,,,,NewBS A25 UofL,,Right,,"From A25 UofL, From A25 UofL, From A25 UofL",,"CE UofL, Chance UofL, CE UofL, Shot UofL, CE UofL, Chance UofL, CE UofL, Shot UofL",,Long Corner,,,,"To Circle UofL, To Circle UofL",,"Home Game, Q1, BW4 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, Regular Season, Out of Conf",,
Duke v UofL,573.5658759759918,22.03330945800235,CE UofL,6,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Right,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, End Line, Turnover",,,,,To Circle UofL,,"Home Game, DUKE 0 - 0  UofL, Q1, Start LC UofL, DUKE 11v11 UofL, Start LC UofL, BS4 UofL, Regular Season, Out of Conf",,
Duke v UofL,597.4857653389881,24.614456588013468,CE UofL,7,,,,,,,,,,,,,Middle,,"From A25 UofL, From A25 UofL",,"PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q1, BW3 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,840.3973346769822,20.102372042018374,CE UofL,8,,,,,,TOW D25 DUKE,,,TO A25 UofL,,,,Middle,,"From AMid UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Foul Against, Turnover",,,,,To Circle UofL,,"Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, BS2 UofL, Regular Season, Out of Conf",,
Duke v UofL,905.876541010001,30.622330667993538,CE UofL,9,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Duel Lost, Turnover",,,,,To Circle UofL,,"Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, BS2 UofL, Regular Season, Out of Conf",,
Duke v UofL,1467.0962785109832,29.303922459026353,CE UofL,10,,,,,,,,,,,,,Middle,,"From AMid UofL, From A25 UofL, From A25 UofL, From A25 UofL",,"CE UofL, Chance UofL, CE UofL, Shot UofL, CE UofL, Chance UofL, CE UofL, Shot UofL, PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,"To Circle UofL, To Circle UofL, To Circle UofL",,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,1648.131757050986,28.168205709020413,CE UofL,11,,,,,,,,,,,,,Left,,"From A25 UofL, From A25 UofL",,"PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q2, BW3 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,1763.847019824995,29.589836917006323,CE UofL,12,,,,,,,,,,,NewBS A25 UofL,,Middle,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL",ACE-0 UofL,Sideline,,,,To Circle UofL,,"Home Game, Q2, BW1 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start D25 UofL, Regular Season, Out of Conf",,
Duke v UofL,2284.097371169995,22.503121623999505,CE UofL,13,,,,,,,,,,,,,Left,,"From A25 UofL, From A25 UofL, From A25 UofL",,"CE UofL, Chance UofL, CE UofL, Shot UofL, PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,"To Circle UofL, To Circle UofL",,"Home Game, Q2, BW2 UofL, DUKE 0 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, Regular Season, Out of Conf",,
Duke v UofL,2368.3471777777777,22.151564820225303,CE UofL,14,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Duel Lost, Turnover",,,,,To Circle UofL,,"Home Game, DUKE 0 - 0  UofL, Q2, Start LC UofL, DUKE 11v11 UofL, Start LC UofL, BS4 UofL, Regular Season, Out of Conf",,
Duke v UofL,3277.165011111111,21.23458294987904,CE UofL,15,,,,,,TOW D25 DUKE,,,TO A25 UofL,,,,Right,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Foul Against, Turnover",,,,,To Circle UofL,,"Home Game, Q3, BW3 UofL, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,3641.023631975986,25.172177457995986,CE UofL,16,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From AMid UofL, From A25 UofL",,"CE UofL, Chance UofL, CE UofL, Shot UofL","Turnover, Interception",,,,,To Circle UofL,,"Home Game, Q3, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start D25 UofL, BS1 UofL, Regular Season, Out of Conf",,
Duke v UofL,3681.798025642995,19.102871332006544,CE UofL,17,,,,,,,,,,,,,Middle,,"From A25 UofL, From A25 UofL",,"PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q3, BW3 UofL, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, Regular Season, Out of Conf",,
Duke v UofL,4243.765516249983,20.24805808199926,CE UofL,18,,,,,,TOW D25 DUKE,,,TO A25 UofL,,,,Left,,"From AMid UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Foul Against, Turnover",,,,,To Circle UofL,,"Home Game, Q3, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start DMid UofL, BS2 UofL, Regular Season, Out of Conf",,
Duke v UofL,4907.398867673987,21.599017375000585,CE UofL,19,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From AMid UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Duel Lost, Turnover",,,,,To Circle UofL,,"Home Game, Q4, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, BS3 UofL, Regular Season, Out of Conf",,
Duke v UofL,5044.506786271992,21.471093916003156,CE UofL,20,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Right,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Duel Lost, Turnover",,,,,To Circle UofL,,"Home Game, Q4, BW4 UofL, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, Regular Season, Out of Conf",,
Duke v UofL,5577.698955572974,20.80037862500012,CE UofL,21,,BW D25 DUKE,,,BL A25 UofL,,,,,,,,Middle,,"From A25 UofL, From A25 UofL",,"CE UofL, CE UofL","ACE-0 UofL, Duel Lost, Turnover",,,,,To Circle UofL,,"Home Game, Q4, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start AMid UofL, BS3 UofL, Regular Season, Out of Conf",,
Duke v UofL,5647.6932,17.0,CE UofL,22,,,,,,,,,,,,,Right,,"From A25 UofL, From A25 UofL",,"PC Win UofL, CE UofL, CE UofL, PC Win UofL",,,,,,To Circle UofL,,"Home Game, Q4, BW4 UofL, DUKE 1 - 0  UofL, DUKE 11v11 UofL, Start A25 UofL, Regular Season, Out of Conf",,
Duke v UofL,73.99957822498828,27.698462751000648,BB UofL,1,,BW AMid DUKE,,,BL DMid UofL,,,,,,,BS 3,,,"From AMid UofL, From DMid UofL, From D25 UofL, From DMid UofL",,,"Turnover, Interception",,,,,,"To AMid UofL, To DMid UofL, To D25 UofL, To DMid UofL, To AMid UofL","Home Game, Q1, DUKE 0 - 0  UofL, DUKE 11v11 UofL, BW3 UofL, Start AMid UofL, BS3 UofL, Regular Season, Out of Conf",,
