Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win VCU,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover VCU,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win VCU,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover VCU,BS Outcome - New BS DUKE,BS Outcome - New BS VCU,Ball Start,Circle Entry,From Zone DUKE,From Zone VCU,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type VCU,To Zone DUKE,To Zone VCU,Ungrouped,Notes,Flags
Duke vs VCU,9.260244444444444,1.0,Start,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1229.8148555555556,1.0,Start,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2429.217833333333,1.0,Start,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3657.6725666666666,1.0,Start,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1378.8659777777777,20.0,FIX,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1378.8659777777777,20.0,FIX,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1476.596077163997,17.32962525000221,FIX,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Home Game, DUKE 1 - 0  VCU, BW2 VCU, Q2, DUKE 11v11 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2815.1169,20.0,FIX,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3227.5448,20.0,FIX,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4040.5482444444447,20.0,FIX,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4607.2891134870015,20.0,FIX,7,,,,,,,,,,,,,,,,,,,,,,"Long Corner, Long Corner",,,,,,,,,,,"DUKE 11v11 VCU, Out of Conf, Home Game, Q4, Scrimmage, DUKE 3 - 1  VCU",,
Duke vs VCU,11.559088888888889,27.690141026106772,VCU,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,47.52925826899535,7.680659084004432,VCU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,80.91483056099408,8.888024994561476,VCU,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,92.76411732899739,21.276243541999065,VCU,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,150.95446649599702,11.177716293003499,VCU,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,168.905051203998,4.1473602919977,VCU,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,219.0731412029972,14.30507383299934,VCU,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,247.67782566099746,11.772786791998925,VCU,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,294.14087724499996,12.953099207995308,VCU,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,462.33894444444445,8.156383554553202,VCU,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,476.99988570700236,12.46858258299045,VCU,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,515.4423567909973,21.365851664999923,VCU,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,560.8075217899973,7.500902542001313,VCU,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,595.2412880809969,33.96258016700176,VCU,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,643.8964956230003,2.857051124991017,VCU,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,665.7146952070034,44.38923304099967,VCU,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,716.9402269149991,2.6247255839991794,VCU,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,766.9219625409918,6.759908666009096,VCU,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,807.9967333333333,11.229033333333405,VCU,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,820.7211333333333,38.74750739366277,VCU,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,878.6809777777778,1.0,VCU,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,885.2122445309993,5.723896042002707,VCU,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,914.7087135729972,28.137040042004628,VCU,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,949.8998866559937,34.495772793003766,VCU,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1011.4359484059993,2.7195573750035464,VCU,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1030.1999676139972,0.8154952510033127,VCU,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1051.2869236989932,6.026583124005128,VCU,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1228.8148555555556,24.584483444438774,VCU,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1268.9180967489956,2.9809590419997676,VCU,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1313.5000433750026,39.67523145699465,VCU,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1371.5986672489985,11.93232163989046,VCU,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1384.5755111111112,9.765622222222191,VCU,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1416.9374222222223,29.697611111110973,VCU,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1448.8775444444445,92.62889999999993,VCU,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1571.2972218699915,5.0694778740048605,VCU,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1589.7332019159996,17.35757586177806,VCU,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1633.7986253609931,32.49927062500137,VCU,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1681.2964239029945,25.78513165256095,VCU,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1715.4412777777777,12.80105555555565,VCU,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1738.978853125,3.020126457994593,VCU,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1780.2752777777778,1.0,VCU,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1783.6491666666666,8.28950000000009,VCU,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1844.900065580994,5.189956641228264,VCU,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1851.4071777777779,1.0,VCU,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1875.698036476993,15.381041300784773,VCU,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1900.1673777777778,3.4857222222221935,VCU,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1913.3078444444445,10.591354557554268,VCU,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1946.105313002991,15.731364774786925,VCU,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2032.2985930049986,20.47046255055693,VCU,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2065.411811111111,10.306544444444626,VCU,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2099.843611111111,5.528733333333548,VCU,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2153.650188888889,6.962111111110971,VCU,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2448.6893555555557,10.010948193444165,VCU,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2497.747188888889,16.116700000000037,VCU,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2527.597871209998,11.39969154299797,VCU,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2572.0105444444443,3.167155555555837,VCU,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2630.6073666666666,7.091912508328278,VCU,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2641.8804333333333,3.2042999999998756,VCU,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2677.0102670250003,31.38737401499793,VCU,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2740.8488333333335,8.248316505664661,VCU,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2753.722777777778,21.636744444444048,VCU,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2786.6864333333333,15.513773237664282,VCU,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2815.941117747997,26.153526696447443,VCU,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2847.401048465993,13.10980354000094,VCU,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2895.6788,5.620426871999825,VCU,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2905.099286411998,6.628080254668475,VCU,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,2942.9657555555555,78.7637111111112,VCU,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3041.7001869979986,15.299269999998614,VCU,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3080.5976523739923,29.36615355500362,VCU,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3150.3948555555558,21.75138888888887,VCU,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3199.904088888889,35.04456666666647,VCU,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3253.3847444444446,5.8724248695557435,VCU,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3360.7986934839982,14.482462071557165,VCU,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3403.803823976002,8.994823166990955,VCU,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3489.4397444444444,9.658924513550119,VCU,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3672.597926369997,46.35369225600198,VCU,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3748.7973500009907,39.55426279100084,VCU,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3840.899374081001,19.197698959001627,VCU,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,3877.9231146649936,5.372919584009196,VCU,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4092.8978099550013,13.757601156109558,VCU,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4128.597951920997,33.40006199099935,VCU,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4264.758889933991,18.160054510453847,VCU,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4371.662285633998,178.0595361579999,VCU,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4570.499376916999,20.795172625003033,VCU,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4597.697334373994,12.519376737117454,VCU,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4631.0183966109935,3.1019256112285802,VCU,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4658.897307551992,52.7747702257866,VCU,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4731.798747707991,27.898416916001224,VCU,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4764.799137249996,3.2602875820057307,VCU,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4775.000181456997,51.70625841700348,VCU,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4860.298739207001,19.560459583998636,VCU,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4935.637922222222,1.0,VCU,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,4945.207350750993,8.792312334003327,VCU,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs VCU,1489.8484444444443,49.2316666666668,PC Win VCU,1,,,,,,,,,,,,,,,,,,,,"PC Win VCU, CE VCU",,Long Corner,,,PC,,,,,,To Circle DUKE,,"Home Game, Q2, DUKE 1 - 0  VCU, DUKE 11v11 VCU, PC, Scrimmage, Out of Conf",,
Duke vs VCU,2944.190722222222,12.608830965783909,PC Win VCU,2,,,,,,,,,,,,,,,,,,From A25 VCU,,"PC Win VCU, CE VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q3, BW4 VCU, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start A25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4385.098873722996,17.201154209004017,Goal VCU,1,,,,,,,,,,,,,,,,,,From A25 VCU,ACE,"CE VCU, Goal VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q4, DUKE 3 - 0  VCU, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1520.2894970009986,18.79061411011253,PC VCU,1,,,,,,,,,,,,,,,,,,,,,,Long Corner,,,PC,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q2, DUKE 11v11 VCU, PC, Scrimmage, Out of Conf",,
Duke vs VCU,3010.0852700429955,11.644196623671178,PC VCU,2,,,,,,,,,,,,,,,,,,,,,"Duel Lost, Turnover",,,,PC,,,,,,,,"Home Game, DUKE 1 - 0  VCU, Q3, DUKE 11v11 VCU, PC, Scrimmage, Out of Conf",,
Duke vs VCU,974.9996614479968,8.0,Chance VCU,1,,,,,,,,,,,,,,,,,,From AMid VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1722.2423333333334,8.0,Chance VCU,2,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,,,
Duke vs VCU,1955.8366777777778,8.0,Chance VCU,3,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,,,
Duke vs VCU,2689.934477777778,8.0,Chance VCU,4,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,,,
Duke vs VCU,3162.9537111111113,8.0,Chance VCU,5,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,,,
Duke vs VCU,4392.0994301399915,8.0,Chance VCU,6,,,,,,,,,,,,,,,,,,"From A25 VCU, From A25 VCU",ACE,"Shot VCU, CE VCU, Chance VCU, CE VCU, CE VCU, Goal VCU",,,,,,,,,,,"To Circle VCU, To Circle VCU",,"Home Game, Q4, DUKE 3 - 0  VCU, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4604.216711111111,8.0,Chance VCU,7,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,,,
Duke vs VCU,4789.197473914994,8.0,Chance VCU,8,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU, CE VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q4, BW2 VCU, DUKE 3 - 1  VCU, DUKE 11v11 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4790.798232165993,8.0,Chance VCU,9,,,,,,,,,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q4, BW2 VCU, DUKE 3 - 1  VCU, DUKE 11v11 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,963.9996614479968,20.395998001000635,CE VCU,1,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,From AMid VCU,,"Shot VCU, CE VCU, Chance VCU","End Line, Turnover",,,,,,,,,,To Circle VCU,,"Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1709.0656222222221,19.176711111111217,CE VCU,2,,,,,,,,,,,,,,,,Right,,"From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q2, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start A25 VCU, BS4 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,1944.8366777777778,17.0,CE VCU,3,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,,,From A25 VCU,,"Shot VCU, CE VCU, Chance VCU","End Line, Turnover",,,,,,,,,,To Circle VCU,,"Home Game, Q2, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start A25 VCU, BS4 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2520.5922158369976,18.405346915998507,CE VCU,4,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,From DMid VCU,,CE VCU,"ACE-0 VCU, Interception, Turnover",,,,,,,,,,To Circle VCU,,"Home Game, Q3, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2674.5034333333333,34.99548678666588,CE VCU,5,,,,,,,,,,,,,,NewBS A25 VCU,,Right,,"From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU",,Long Corner,,,,,,,,,To Circle VCU,,"Home Game, Q3, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,2928.4009666666666,28.39858652133944,CE VCU,6,,,,,,,,,,,,,,,,Right,,"From A25 VCU, From A25 VCU",,"CE VCU, PC Win VCU, PC Win VCU, CE VCU",,,,,,,,,,,To Circle VCU,,"Home Game, Q3, BW4 VCU, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start A25 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,3148.3192555555556,23.82698888888899,CE VCU,7,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,Right,,"From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU","Duel Lost, Turnover",,,,,,,,,,To Circle VCU,,"Home Game, Q3, DUKE 1 - 0  VCU, DUKE 11v11 VCU, Start AMid VCU, BS3 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4378.445277777778,23.85475015422253,CE VCU,8,,,,,,,,,,,,,,,,Middle,,"From DMid VCU, From A25 VCU, From A25 VCU",ACE,"CE VCU, Shot VCU, CE VCU, Chance VCU, CE VCU, CE VCU, Goal VCU",,,,,,,,,,,"To Circle VCU, To Circle VCU",,"Home Game, Q4, DUKE 3 - 0  VCU, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4592.598911832998,17.617799278113125,CE VCU,9,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,Left,,"From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU","End Line, Turnover",,,,,,,,,,To Circle VCU,,"Home Game, DUKE 3 - 1  VCU, Q4, DUKE 11v11 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4770.199412915998,37.30007525000565,CE VCU,10,,,,,,,,,,,,,,NewBS A25 VCU,,Left,,"From AMid VCU, From A25 VCU, From A25 VCU",,"CE VCU, Shot VCU, CE VCU, Chance VCU, CE VCU, Shot VCU, CE VCU, Chance VCU",,Long Corner,,,,,,,,,"To Circle VCU, To Circle VCU",,"Home Game, Q4, BW2 VCU, DUKE 3 - 1  VCU, DUKE 11v11 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,4804.608279748994,22.09816012500596,CE VCU,11,,,,,BW D25 DUKE,,,BL A25 VCU,,,,,,,,Middle,,From A25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,,"Home Game, Q4, DUKE 3 - 1  VCU, DUKE 11v11 VCU, Start A25 VCU, BS4 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,7.260244444444444,6.662600000000001,BB VCU,1,,,,,,,,,,,,,,NewBS DMid VCU,BS 2,,,,,,,Free Hit,,,,,,,,,,To DMid VCU,"Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,11.922844444444445,6.977444596557843,BB VCU,2,,,,,,,,,,,,,,NewBS DMid VCU,BS 2,,,From DMid VCU,,,,Free Hit,,,,,,,,,,"To DMid VCU, To AMid VCU","Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,18.415802708000516,20.833427206995143,BB VCU,3,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,,,,"From AMid VCU, From AMid VCU, From DMid VCU",,,"Interception, Turnover",,,,,,,,,,,"To AMid VCU, To DMid VCU, To AMid VCU","Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW3 VCU, Start DMid VCU, Scrimmage, Out of Conf",,
Duke vs VCU,46.52925826899535,6.672837460004359,BB VCU,4,,,,,,,,,,,,,,,,,,,,,,Free Hit,,,,,,,,,,"To AMid VCU, To A25 VCU","DUKE 11v11 VCU, Out of Conf, Home Game, Q1, Scrimmage, DUKE 0 - 0  VCU",,
Duke vs VCU,79.91483056099408,9.888024994561476,BB VCU,5,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 3,,From AMid DUKE,From D25 VCU,,,"Duel Lost, Turnover",,,,,,,,,,,"To D25 VCU, To DMid VCU","Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,91.76411732899739,9.936889834003338,BB VCU,6,,,,,,,,,,,,,,NewBS DMid VCU,BS,,,,,,,Free Hit,,,,,,,,,,To DMid VCU,"Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,104.00016774599975,10.040193124996705,BB VCU,7,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 2,,,,,,"End Line, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,149.95446649599702,12.177716293003499,BB VCU,8,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,To D25 VCU,"Home Game, Q1, DUKE 0 - 0  VCU, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,218.0731412029972,15.30507383299934,BB VCU,9,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS,,,,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid VCU,"Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, BW2 VCU, Start DMid VCU, BS2 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,246.67782566099746,12.772786791998925,BB VCU,10,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,To D25 VCU,"Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,293.14087724499996,13.953099207995308,BB VCU,11,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS 1,,,"From D25 VCU, From D25 VCU",,,"Duel Lost, Turnover",,,,,,,,,,,"To D25 VCU, To DMid VCU, To AMid VCU","Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,461.33894444444445,9.156383554553202,BB VCU,12,,,,,BW A25 DUKE,,,BL D25 VCU,,,,,,,BS,,,,,,"Interception, Turnover",,,,,,,,,,,To D25 VCU,"Home Game, Q1, DUKE 1 - 0  VCU, DUKE 11v11 VCU, BW1 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
Duke vs VCU,475.99988570700236,13.46858258299045,BB VCU,13,,,,,BW AMid DUKE,,,BL DMid VCU,,,,,,,BS,,From AMid DUKE,From D25 VCU,,,"Interception, Turnover",,,,,,,,,,,"To D25 VCU, To DMid VCU","Home Game, DUKE 1 - 0  VCU, Q1, DUKE 11v11 VCU, Start D25 VCU, BS1 VCU, Scrimmage, Out of Conf",,
